1br_studio_rent_in_center,adult_nightlife,air_quality_(year-round),airbnb_(monthly),cashless_society,coca-cola,coffee,cost_of_living,cost_of_living_for_expat,cost_of_living_for_local,female_friendly,freedom_of_speech,friendly_to_foreigners,fun,happiness,healthcare,internet,lgbt_friendly,nightlife,peace,quality_of_life,racial_tolerance,religious_government,safe_tap_water,safety,startup_score,traffic_safety,walkability,nomad_score,region,country,place_slug,Access to electricity (% of population),"Access to electricity, urban (% of urban population)",Renewable electricity output (% of total electricity output)
461.0,2.0,50.0,612.1752983294912,2.537913452345477,0.4,0.79,3.0,858.0,502.0,2.0,2.0,4.0,1.0,2.3519520799907934,2.0,26.0,1.0,3.0,2.0,3.0,1.2804641520680171,1.0,0.0,3.0,3.0,4.0,4.0,3.23,Europe,Bosnia,sarajevo-bosnia,,,
238.0,2.0,50.0,1037.0,2.146320303080422,0.7,1.39,3.0,727.0,395.0,2.0,2.0,3.0,1.0,2.3175600332616773,2.0,14.0,1.0,2.0,2.0,3.0,1.210583717706831,0.0,0.0,3.0,3.0,4.0,4.0,3.77,Europe,Bosnia,banja-luka-bosnia,,,
199.0,2.0,47.0,1312.0,1.7992506594548574,0.51,0.95,3.0,692.0,304.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,3.48,Africa,Algeria,algiers-algeria,99.1866607666016,99.8179779052734,0.322683798947644
1018.0,2.0,99.0,1617.0,1.4490980445732506,0.0,0.0,3.0,1165.0,866.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,4.0,2.0,4.18,Middle East,Kuwait,kuwait-city-kuwait,100.0,100.0,0.0
173.0,2.0,50.0,1281.0,1.5703478692680746,1.04,2.49,2.0,788.0,428.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,3.81,Africa,Guinea,conakry-guinea,34.7451210021973,80.0736999511719,78.751565015203
702.0,2.0,50.0,1464.0,1.8015680149973368,0.84,3.01,2.0,1555.0,962.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,2.7,Latin America,Haiti,port-au-prince-haiti,40.8362846374512,75.5860214233398,7.99614643545279
275.0,2.0,14.0,976.0,1.7863260722329164,1.37,2.75,3.0,1025.0,614.0,2.0,1.0,3.0,1.0,2.468651293092139,1.9254165563661336,6.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,3.0,4.0,1.0,3.63,Middle East,Palestine,ramallah-palestine,99.9000015258789,99.9993667602539,0.0
900.0,2.0,50.0,2044.0,1.6793673888830711,1.5,1.45,2.0,1733.0,1028.0,1.0,2.0,3.0,1.0,1.983100227336828,1.635865802376215,15.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,3.48,Middle East,Kurdistan,erbil-kurdistan,,,
128.0,2.0,114.0,1551.6760334543108,1.8630556177244575,0.52,2.19,3.0,573.0,457.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.74,Middle East,Yemen,sanaa-yemen,67.3109283447266,93.0756988525391,0.0
844.0,2.0,30.0,1373.0,1.4796099003708971,1.39,2.06,2.0,1302.0,958.0,1.0,2.0,1.0,1.0,1.0,0.8731829019559325,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.81,Africa,Sierra Leone,freetown-sierra-leone,19.5345363616943,45.3907089233398,60.9756097560976
292.0,2.0,15.0,1190.0,2.2019795658478323,1.17,1.17,3.0,771.0,423.0,2.0,1.0,3.0,2.0,2.0,2.237264313488663,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,3.91,Europe,Kosovo,pristina-kosovo,99.8600006103516,99.9300003051758,2.2879555482922
405.0,2.0,15.0,1922.0,3.0,0.87,2.85,2.0,1261.0,637.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.054478706172507,1.0,0.0,2.0,2.0,4.0,1.0,2.74,Africa,Zimbabwe,harare-zimbabwe,33.7000007629395,81.1999969482422,52.724276444536
387.0,2.0,70.0,2349.0,1.7141417071546692,1.16,2.9,2.0,1251.0,627.0,1.0,3.0,2.0,2.0,2.0354915443280843,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,3.38,Oceania,Samoa,apia-samoa,99.0670852661133,99.5575103759766,30.3504847129008
1150.0,2.0,55.0,3447.0,2.2533806836995627,5.0,5.0,1.0,2881.0,1706.0,3.0,2.0,4.0,2.0,2.93109450211919,2.917500704995347,5.0,2.6028172260012425,1.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0,4.0,3.82,Latin America,British Virgin Islands,road-town-british-virgin-islands,100.0,100.0,1.28626981752917
1222.0,2.0,50.0,1647.0,1.4648599480645574,4.89,4.89,1.0,2862.0,1877.0,2.0,2.0,1.0,2.0,2.8965382171199017,2.634156011857042,3.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,1.0,3.3,Oceania,New Caledonia,noumea-new-caledonia,100.0,100.0,14.0947086721567
